"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"4","4","Red/Blue","RU Spellslinger","Spells, Wizards","9","14","17","2.61","Mocking Sprite, Ponder, Phantom Interference, Frost Trickster, Gitaxian Probe, Ardent Elementalist, Meeting of Minds, Consider, Deep Analysis, Treasure Cruise, Tempest Angler, Miscalculation, Bloodwater Entity, Izzet Charm, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Exclude, Fireball, Preordain, Repeal, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Faerie Seer, Cruel Witness, Guttersnipe, Murmuring Mystic, Lightning Strike","Dimir Guildmage, Ninja of the Deep Hours, Tuskeri Firewalker, Imperial Oath, Vendetta, Reckless Impulse, Serrated Arrows, Ominous Asylum, Wrangle, Pillory of the Sleepless, Moon-Circuit Hacker, Furnace Strider, Cryoshatter, Undying Malice, Ironhoof Boar, Serum Visionary, Witness Protection, Abraded Bluffs, Brimstone Volley, Fanatical Firebrand, Perilous Landscape, Warship Scout"
"4","5","Black","B Midrange","Black","12","11","17","2.61","Gingerbrute, Gravedigger, Liliana's Specter, Ecstatic Awakener, Snuff Out, Gray Merchant of Asphodel, Grim Bauble, Faceless Butcher, Scurrilous Sentry, Okiba Reckoner Raid, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Vault Skirge, Witch's Cottage, Tithing Blade, Loathsome Curator, Voracious Vermin, Death Denied, Carnophage, Thorn of the Black Rose, Stab Wound, Arms of Hadar, Wither and Bloom, Quicksand, Tragic Slip, Tortured Existence","Escape Tunnel, Tithe Drinker, Clawing Torment, Aerie Auxiliary, Faithful Watchdog, Pristine Talisman, Guardian of the Guildpact, Mardu Skullhunter, Hidden Grotto, Deluge Virtuoso, Raise the Alarm, Flayer Husk, Paradox Gardens, Frenzied Goblin, Candy Trail, Ainok Wayfarer, Experiment One, Scorched Rusalka, Brambleback Brute, Perilous Myr"
"4","6","Green/Red","GR Stompy","Green/Red","14","9","17","3.13","Champion of Dusan, Branching Bolt, Oliphaunt, Contagious Vorrac, Hickory Woodlot, Abundant Harvest, Ram Through, Monstrous Emergence, Bonder's Ornament, Gruul Turf, Hooting Mandrills, Krosan Tusker, Basilisk Gate, Rolling Thunder, Bristling Backwoods, Mountain, Nest Invader, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Lys Alana Informant, Generous Ent, Bushwhack, Conclave Naturalists, Fertile Ground, Writhing Chrysalis, Bannerhide Krushok, Sakura-Tribe Elder, Goblin Anarchomancer, Galvanic Discharge, Llanowar Visionary","Ephemerate, Golgari Rot Farm, Izzet Boilerworks, Snakeskin Veil, Improvised Club, Bountiful Landscape, Night Market, Expanding Ooze, Giant Growth, Vizier of Tumbling Sands, Witherbloom Campus, Shardless Outlander, Underworld Rage-Hound, Phantom Nomad, Sylvan Might, Grapple with the Past, Gnarlid Colony, Scholar of Combustion"
"4","7","White","W Weenie","Soldiers","15","8","17","2.43","Faerie Guidemother, Kor Skyfisher, Blessed Hippogriff, Soltari Trooper, Salt Road Packbeast, Planar Disruption, Cathar Commando, Thraben Charm, Greatsword of Tyr, Search Party Captain, Ancestral Blade, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Mandibular Kite, Novice Inspector, Suture Priest, Thraben Inspector, Palace Sentinels, Inspiring Overseer, Dog Umbra, Battle Screech, Ardenvale Tactician, Miner's Guidewing, Petrify, Militia Bugler","Custodi Squire, Heliod's Pilgrim, Armadillo Cloak, Riling Dawnbreaker, Faith's Fetters, Witty Roastmaster, Reckless Charge, Gods Willing, Mire Triton, Tranquil Cove, Shattered Landscape, Fields of Strife, Momentary Blink, Territorial Hammerskull, Oblivion Ring, Mutagenic Growth, Iron Apprentice, Seize Opportunity, Leonin Bola, Elite Interceptor, Unbounded Potential, Dauntless Unity"
"4","8","Red/White","RW Burn","Goblins","15","8","17","2.30","Gnawing Crescendo, Rakdos Carnarium, Conduit Goblin, Fireslinger, Raid Bombardment, Dark-Dweller Oracle, Savage Mansion, Rimrock Knight, Burning-Tree Emissary, Tenth District Legionnaire, Forum of Amity, Cindering Cutthroat, Porcelain Legionnaire, Suburban Sanctuary, Goblin Surprise, Rally at the Hornburg, Shock Brigade, Goblin Bushwhacker, Barbed Batterfist, Jackal Pup, Fireblast, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Wrenn's Resolve, Burst Lightning, Sparksmith, Monastery Swiftspear, Beetleback Chief, Mayhem Patrol","Putrid Leech, Phantom Tiger, Kingpin's Pet, Homestead Courage, Trapped in the Screen, Sunlance, You Hear Something on Watch, Sheltering Landscape, Renegade Freighter, Savannah Lions, Man-o'-War, Focus Fire, Raffine's Informant, Mana Tithe, Gideon's Lawkeeper, Vampire Lacerator, Gift of Orzhova, Borrowed Grace"
"5","1","Green","G Ramp","Creatures","19","4","17","3.22","Utopia Sprawl, Simic Growth Chamber, Champion of Dusan, Evolution Witness, Colossal Dreadmask, Hickory Woodlot, Treetop Snarespinner, Wall of Roots, Arbor Elf, Jewel Thief, Llanowar Elves, Trumpeting Herd, Wild Growth, Sagu Wildling, Yavimaya Elder, Ainok Wayfarer, Werebear, Greater Tanuki, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Conclave Naturalists, Writhing Chrysalis, Bannerhide Krushok, Sakura-Tribe Elder, Snapping Voidcraw, Llanowar Visionary","Gingerbrute, Phantom Tiger, Deluge Virtuoso, Expanding Ooze, Giant Growth, Sheltering Landscape, Renegade Freighter, Bonder's Ornament, Wary Farmer, Shattered Landscape, Foreboding Landscape, Mutagenic Growth, Mana Leak, Sylvan Might, Tranquil Landscape, Blastoderm, Scorched Rusalka, Brambleback Brute, Fortress Kin-Guard, Mother Bear"
"5","2","Red","R Burn","Spells, Goblins","12","11","17","2.04","Gnawing Crescendo, Raid Bombardment, Desert, Rimrock Knight, Witty Roastmaster, Teetering Peaks, Frenzied Goblin, Goblin Surprise, Firebolt, Mogg War Marshal, Rally at the Hornburg, Shock Brigade, Chain Lightning, Goblin Bushwhacker, Aether Chaser, Grim Initiate, Jackal Pup, Fireblast, Underworld Rage-Hound, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Wrenn's Resolve, Monastery Swiftspear, Galvanic Discharge, Lightning Strike, Mayhem Patrol","Flesh Burrower, Conduit Goblin, Dog Walker, Oliphaunt, Journey to Nowhere, Thriving Grubs, Tenth District Legionnaire, Tuskeri Firewalker, Triplicate Spirits, Horrific Assault, Scrapwork Mutt, Opt, Cathar Commando, Thraben Charm, Blightning, Elite Vanguard, Phantom Nomad, Guttersnipe, Elite Interceptor, Seeker of the Way"
"5","3","Red/Blue","RU Spellslinger","Spells","9","14","17","2.48","Zephyr Winder, Dark-Dweller Oracle, Izzet Boilerworks, Gitaxian Probe, Ardent Elementalist, Improvised Club, Mulldrifter, Firebrand Archer, Spectacle Summit, Cradle of the Accursed, Lightning Bolt, Weakstone's Subjugation, Lórien Revealed, Pestermite, Eroded Canyon, Flame Slash, Bloodwater Entity, Rolling Thunder, Spelleater Wolverine, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Searing Spear, Burst Lightning, Plasma Bolt, Island, Brimstone Volley, Incinerate, Shipwreck Dowser, Quicksand, Sulfurous Blast, Abrade","Branching Bolt, Quandrix Campus, Azorius Chancery, Homestead Courage, Bountiful Landscape, Conduit Pylons, Bogardan Dragonheart, Paradox Gardens, Gruul Turf, Boiling Rock Prison, Syndic of Tithes, Ironhoof Boar, Bristling Backwoods, Tamiyo's Safekeeping, Spellbook Seeker, Silver Drake, Warship Scout"
"5","4","Black/Blue","BU Tempo","Spells","8","15","17","2.87","Phantom Interference, Go for the Throat, Dimir Aqueduct, Unable to Scream, Soul Manipulation, Swamp, Swamp, Serum Visions, Deep Analysis, Merfolk Looter, Vizier of Tumbling Sands, Repulse, Striped Riverwinder, Night's Whisper, Cryoshatter, Miscalculation, Thorn of the Black Rose, Archaeomancer, Stab Wound, Ghostly Flicker, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Arms of Hadar, Looter il-Kor, Counterspell, Mirrorshell Crab, Preening Champion, Impulse, Serpent's Pass","Selesnya Sanctuary, Lyev Skyknight, Judge's Familiar, Desecrator Hag, Fireblade Artist, Ulamog's Crusher, Flayer Husk, Ominous Asylum, Focus Fire, Undying Malice, Barbed Batterfist, University Campus, Izzet Charm, Doomed Traveler, Chitin Gravestalker, Mind Stone, Iron Apprentice, Captured by Lagacs, Vampire Lacerator, First-Sphere Gargantua"
"5","5","Black","B Midrange","Zombies","10","13","17","2.39","Gravedigger, Golgari Rot Farm, Troll of Khazad-dûm, Snuff Out, Falkenrath Noble, Gray Merchant of Asphodel, Grim Bauble, Unearth, Mire Triton, Okiba Reckoner Raid, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Witherbloom Campus, Suburban Sanctuary, Dreg Mangler, Resentful Revelation, Guildsworn Prowler, Pillory of the Sleepless, Candy Trail, Raffine's Informant, Voracious Vermin, Death Denied, Raven's Crime, Orzhov Basilica, Blood Fountain, Snarling Gorehound, Pestilence, Tragic Slip, Tortured Existence","Ephemerate, Faithful Watchdog, Putrid Leech, Deceptive Landscape, Savage Mansion, Contagious Vorrac, Kingpin's Pet, Entourage of Trest, Winding Way, Soltari Trooper, River Boa, Boros Garrison, Lys Alana Informant, Oblivion Ring, Grapple with the Past, Pulse of Murasa, Twisted Landscape, Sarulf's Packmate"
"5","6","White","W Weenie","Soldiers","15","8","17","2.78","Kor Skyfisher, Aerie Auxiliary, Riling Dawnbreaker, Sunlance, Salt Road Packbeast, Savannah Lions, Planar Disruption, Greatsword of Tyr, Search Party Captain, Prismatic Strands, Mana Tithe, Territorial Hammerskull, Ancestral Blade, Stormfront Pegasus, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Novice Inspector, Suture Priest, Thraben Inspector, Palace Sentinels, Inspiring Overseer, Eagles of the North, Battle Screech, Petrify, Militia Bugler","Escape Tunnel, Custodi Squire, Armadillo Cloak, Pristine Talisman, Faith's Fetters, Rally the Peasants, Gods Willing, Imperial Oath, You Hear Something on Watch, Raise the Alarm, Tranquil Cove, Experiment One, Vines of Vastwood, Glimmerlight, Annoyed Altisaur, Voracious Varmint, Coalition Honor Guard, Alabaster Host Intercessor, Unbounded Potential, Dauntless Unity, Gift of Orzhova, Goblin Motivator"
"5","7","Black","B Midrange","Creatures","18","5","17","2.48","Retrofitted Transmogrant, Dauthi Horror, Liliana's Specter, Gixian Infiltrator, Mardu Skullhunter, Bone Picker, Dread Return, Underworld Charger, Unwilling Ingredient, Vendetta, Faceless Butcher, Scurrilous Sentry, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Vault Skirge, Aether Poisoner, Disfigure, Tocasia's Dig Site, Carrier Thrall, Dauthi Slayer, Cast Down, Plagued Rusalka, Diregraf Horde, Accursed Marauder, Okiba-Gang Shinobi","Starbreach Whale, Rakdos Carnarium, Fireslinger, Prophetic Prism, Seething Landscape, Reckless Charge, Cindering Cutthroat, Serrated Arrows, Wrangle, Blood Aspirant, Cavern Harpy, Shardless Outlander, Deftblade Elite, Fields of Strife, Eldrazi Skyspawner, You Meet in a Tavern, Visionary's Dance, Fanatical Firebrand, Bramble Wurm, Miner's Guidewing, Beetleback Chief"
"5","8","Green/Blue","GU Ramp","Spells, Wizards","11","12","17","3.04","Ponder, Hard Evidence, Cloudkin Seer, Mist Raven, Frost Trickster, Mystic Sanctuary, Lose Focus, Displace, Growth Spiral, Meeting of Minds, Consider, Capsize, Haunted Fengraf, Quandrix Pledgemage, Sprout Swarm, Serum Visionary, Witness Protection, Snap, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Forest, Filigree Familiar, Jhessian Thief, Tolarian Terror, Cruel Witness, Sword Coast Serpent, Behold the Multiverse, Murmuring Mystic","Snakeskin Veil, Contaminated Landscape, Abundant Harvest, Hidden Grotto, Priest of Titania, Ram Through, Night Market, Monstrous Emergence, Reckless Impulse, Titan's Grave, Hooting Mandrills, Krosan Tusker, Nest Invader, Bushwhack, Urban Daggertooth, Seize Opportunity, Perilous Landscape, Dog Umbra, Gnarlid Colony, Perilous Myr"
"6","1","Blue/White","UW Control","Spells","10","13","17","2.70","Kor Skyfisher, Custodi Squire, Cloudkin Seer, Ephemerate, Cryogen Relic, Frost Trickster, Azorius Chancery, Ninja of the Deep Hours, Faith's Fetters, Settle Beyond Reality, Displace, Tranquil Cove, Planar Disruption, Thraben Charm, Prismatic Strands, Condescend, Preordain, Snap, Ghostly Flicker, Island, Island, Island, Island, Island, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Novice Inspector, Thraben Inspector, Inspiring Overseer, Eagles of the North, Petrify, Silver Drake","Heliod's Pilgrim, Dog Walker, Mechanozoa, Homestead Courage, Gods Willing, Imperial Oath, Wolf Cove Villager, Porcelain Legionnaire, Greatsword of Tyr, Cryoshatter, Syndic of Tithes, Mana Tithe, Deftblade Elite, Deranged Assistant, Orzhov Basilica, Suture Priest, Tranquil Landscape, Sword Coast Serpent, Elite Interceptor, Young Blue Dragon"
"6","2","Red","R Burn","Spells, Humans","9","14","17","1.96","Gnawing Crescendo, Fireslinger, Tuskeri Firewalker, Reckless Impulse, Scrapwork Mutt, Firebolt, Rally at the Hornburg, Goblin Bushwhacker, Aether Chaser, Flame Slash, Barbed Batterfist, Fireblast, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Wrenn's Resolve, Fireball, Burst Lightning, Plasma Bolt, Skewer the Critics, Guttersnipe, Seize Opportunity, Fanatical Firebrand, Monastery Swiftspear, Scorched Rusalka, Galvanic Discharge","Izzet Boilerworks, Ardent Elementalist, Hickory Woodlot, Rally the Peasants, Ominous Asylum, Candy Trail, Eroded Canyon, Boros Garrison, Bloodwater Entity, Rolling Thunder, Tolarian Terror, Mana Leak, You Meet in a Tavern, Mind Stone, Iron Apprentice, Leonin Bola, Behold the Multiverse, Murmuring Mystic, Miner's Guidewing, Brambleback Brute, Perilous Myr, Sulfurous Blast"
"6","3","Black/Blue","BU Tempo","Spells","11","12","17","3.04","Hard Evidence, Dauthi Horror, Crypt Rats, Liliana's Specter, Dimir Guildmage, Go for the Throat, Dimir Aqueduct, Soul Manipulation, Vampire Sovereign, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Treasure Cruise, Serrated Arrows, Vault Skirge, Lórien Revealed, Repulse, Capsize, Moon-Circuit Hacker, Pestermite, Tithing Blade, Serum Visionary, Thorn of the Black Rose, Tocasia's Dig Site, Blood Fountain, Remove Soul, Dinrova Horror, Island, Island, Island, Island, Island, Serpent's Pass, Tragic Slip","Faerie Guidemother, Vulshok Morningstar, Weakstone's Subjugation, Mire Triton, Soltari Trooper, Ulamog's Crusher, Savannah Lions, Merfolk Looter, Aether Poisoner, Death Denied, University Campus, Territorial Hammerskull, Stormfront Pegasus, Mutagenic Growth, Coalition Honor Guard, Scoured Barrens, Kyoshi Village, First-Sphere Gargantua, Militia Bugler"
"6","4","Green/Blue","GU Ramp","Green/Blue","15","8","17","2.87","Simic Growth Chamber, Faithful Watchdog, Phantom Tiger, Contagious Vorrac, Snakeskin Veil, Entourage of Trest, Treetop Snarespinner, Growth Spiral, Horrific Assault, Nyxborn Hydra, Monstrous Emergence, Paradox Gardens, Trumpeting Herd, Coiling Oracle, Sagu Wildling, Sprout Swarm, Jade Guardian, Werebear, Rancor, Annoyed Altisaur, Greater Tanuki, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Voracious Varmint, Fertile Ground, Sakura-Tribe Elder, Snapping Voidcraw","Starbreach Whale, Aerie Auxiliary, Conduit Goblin, Phantom Interference, Prophetic Prism, Guardian of the Guildpact, Mulldrifter, Journey to Nowhere, You Hear Something on Watch, Deep Analysis, Wary Farmer, Pillory of the Sleepless, Momentary Blink, Ancestral Blade, Eldrazi Skyspawner, Tamiyo's Safekeeping, Conclave Naturalists, Grapple with the Past, Seeker of the Way, Warship Scout"
"6","5","Green/Red","GR Stompy","Green/Red","15","8","17","2.70","Utopia Sprawl, Champion of Dusan, Owlbear, Colossal Dreadmask, Branching Bolt, Oliphaunt, Desert, Savage Mansion, Burning-Tree Emissary, Abundant Harvest, Elvish Mystic, Lightning Bolt, Jewel Thief, Yavimaya Elder, Ainok Wayfarer, Experiment One, Vines of Vastwood, Bristling Backwoods, Mountain, Mountain, Mountain, Eldrazi Repurposer, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Writhing Chrysalis, Blastoderm, Incinerate, Bannerhide Krushok, Gnarlid Colony, Goblin Anarchomancer, Lightning Strike","Rubblebelt Maverick, Thriving Grubs, Reckless Charge, Titan's Grave, Renegade Freighter, Bonder's Ornament, Hissing Iguanar, Shardless Outlander, Guardian Idol, Furnace Strider, Underworld Rage-Hound, Rhox Veteran, Elite Vanguard, Bramble Wurm, Dauntless Unity, Spellbook Seeker, Beetleback Chief, Mayhem Patrol, Fortress Kin-Guard"
"6","6","Black/Red","BR Aristocrats","Creatures","16","7","17","2.26","Escape Tunnel, Retrofitted Transmogrant, Rakdos Carnarium, Raid Bombardment, Dark-Dweller Oracle, Ecstatic Awakener, Mardu Skullhunter, Bone Picker, Cradle of the Accursed, Falkenrath Noble, Clockwork Percussionist, Bogardan Dragonheart, Swamp, Swamp, Swamp, Frenzied Goblin, Wrangle, Boiling Rock Prison, Blood Aspirant, Guildsworn Prowler, Goblin Surprise, Mogg War Marshal, Shock Brigade, Chain Lightning, Loathsome Curator, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Blightning, Searing Spear, Carrier Thrall, Snarling Gorehound","Deceptive Landscape, Kingpin's Pet, Rimrock Knight, Tenth District Legionnaire, Dread Return, Gray Merchant of Asphodel, Faceless Butcher, Witherbloom Campus, Jackal Pup, Carnophage, Fields of Strife, Phantom Nomad, Dauthi Slayer, Alabaster Host Intercessor, Diregraf Horde, Twisted Landscape, Ardenvale Tactician, Okiba-Gang Shinobi"
"6","7","Red/Blue","RU Spellslinger","Spells, Wizards","12","11","17","2.26","Ponder, Zephyr Winder, Quandrix Campus, Mystic Sanctuary, Lose Focus, Gitaxian Probe, Firebrand Archer, Spectacle Summit, Brainstorm, Consider, Serum Visions, Tempest Angler, Man-o'-War, Quandrix Pledgemage, Miscalculation, Witness Protection, Archaeomancer, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Faerie Seer, Jhessian Thief, Cruel Witness, Into the Roil, Looter il-Kor, Counterspell, Shipwreck Dowser, Scholar of Combustion, Impulse","Lyev Skyknight, Pristine Talisman, Contaminated Landscape, Seething Landscape, Bountiful Landscape, Conduit Pylons, Hidden Grotto, Night Market, Focus Fire, Search Party Captain, Inspiring Paladin, Spelleater Wolverine, Gideon's Lawkeeper, Oblivion Ring, Visionary's Dance, Abraded Bluffs, Perilous Landscape, Dog Umbra, Borrowed Grace"
"6","8","Black","B Midrange","Spells, Zombies","12","11","17","2.30","Evolution Witness, Gravedigger, Golgari Rot Farm, Troll of Khazad-dûm, Gixian Infiltrator, Gurmag Angler, Village Rites, Underworld Charger, Unwilling Ingredient, Unearth, Scurrilous Sentry, Okiba Reckoner Raid, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Witch's Cottage, Resentful Revelation, Disfigure, Vermin Gorger, Night's Whisper, Basilisk Gate, Undying Malice, Carrion Feeder, Raven's Crime, Arms of Hadar, Cast Down, Plagued Rusalka, Accursed Marauder, Tortured Existence","Temperamental Oozewagg, Clawing Torment, Putrid Leech, Deluge Virtuoso, Arbor Elf, Expanding Ooze, Flayer Husk, Llanowar Elves, Suburban Sanctuary, Ainok Bond-Kin, Nest Invader, Lys Alana Informant, Filigree Familiar, Mandibular Kite, Foreboding Landscape, Captured by Lagacs, Gift of Orzhova, Battle Screech, Llanowar Visionary"
