"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"43","5","Blue/White","UW Control","Spells, Wizards","7","16","17","2.65","Stormchaser's Talent, Tundra, Fractured Identity, Balance, Lose Focus, Stock Up, Tishana's Tidebinder, Snapcaster Mage, Spara's Headquarters, Quantum Riddler, Jace, Vryn's Prodigy, Oko, Thief of Crowns, Raffine's Tower, Daze, Celestial Colonnade, Miscalculation, Council's Judgment, Teferi, Time Raveler, Island, Island, Island, Island, Island, Island, Island, Island, Plains, Scalding Tarn, Aang, Swift Savior, Counterspell, Thundertrap Trainer, Shorikai, Genesis Engine, Night Nurse, Healer of Heroes, Unexpectedly Absent, No More Lies, Hallowed Fountain, Teferi, Hero of Dominaria, Jetmir's Garden, Mystical Tutor, Zagoth Triome","Twilight Diviner, Liliana of the Veil, Shadowy Backstreet, Sheoldred's Edict, Sewer-veillance Cam, Tidehollow Sculler, Jace, Wielder of Mysteries, Blackcleave Cliffs, Overlord of the Balemurk, Death-Greeter's Champion, Copperline Gorge, Darkslick Shores, Damn, Sunbaked Canyon"
"43","6","Red/Blue","RU Combo Control","Spells, Humans","10","13","17","2.57","Seasoned Pyromancer, Vivi Ornitier, Dragon's Rage Channeler, Lutri, the Spellchaser, Steam Vents, Breeding Pool, Emeritus of Ideation, Phlage, Titan of Fire's Fury, Sacred Foundry, Black Widow, Super Spy, Gut, True Soul Zealot, Occult Epiphany, Manamorphose, Flame Slash, Tersa Lightshatter, Delayed Blast Fireball, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Narset, Parter of Veils, Saheeli, Sublime Artificer, Unholy Heat, Island, Commercial District, Fable of the Mirror-Breaker, Through the Breach, Plateau, Expressive Iteration, Raugrin Triome, Pyrokinesis, Ledger Shredder, Otawara, Soaring City, Spirebluff Canal, Mox Ruby, Galvanic Discharge","Sword of the Meek, Manifold Key, Triplicate Titan, Bloodbraid Challenger, Etali, Primal Conqueror, Upheaval, Emrakul, the Aeons Torn, Coveted Jewel, Relic of Sauron, Myr Battlesphere, Lightning Greaves, Guardian Scalelord, Emeritus of Abundance, Blightsteel Colossus"
"43","7","Black/Blue","BU Combo","Artifacts, Spells","2","21","17","2.74","Tezzeret, Cruel Captain, Imperial Seal, Frantic Search, Thassa's Oracle, Echo of Eons, Underworld Breach, Bolas's Citadel, Lotus Petal, Baleful Strix, Brain Freeze, Underground Sea, Consider, Swamp, Swamp, Cabal Ritual, Treasure Cruise, Wishclaw Talisman, Demonic Tutor, Dack Fayden, Mountain, Force of Negation, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Time Walk, Remand, Urborg, Tomb of Yawgmoth, Time Warp, Memory Jar, Lion's Eye Diamond, City of Traitors, Watery Grave, Chromatic Star","Traumatic Critique, Zuran Orb, Cut Down, Sedgemoor Witch, Phyrexian Metamorph, Corpse Dance, Territorial Kavu, Waterlogged Grove, Haywire Mite, Bitter Triumph, Vicious Rivalry, Town Greeter, Abhorrent Oculus, Super Shredder, Brazen Borrower, Emry, Lurker of the Loch, Emeritus of Truce, Tarfire"
"43","8","Green/White","GW Counters","Creatures","16","7","17","2.65","Wasteland, Brightglass Gearhulk, Green Sun's Zenith, Multiversal Passage, Pest Infestation, Horizon Canopy, Badgermole Cub, Torsten, Founder of Benalia, Elvish Mystic, Nissa, Who Shakes the World, Figure of Fable, Llanowar Elves, Savannah, Natural Order, Scythecat Cub, Razorverge Thicket, Arwen, Mortal Queen, Noble Hierarch, Swords to Plowshares, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Questing Beast, Boseiju, Who Endures, Ignoble Hierarch, Once Upon a Time, Titania, Protector of Argoth, Six, Solitude, Fastbond, Tireless Tracker, Sandstorm Salvager, Temple Garden","Appa, Steadfast Guardian, Ephemerate, Wrenn and Six, Erode, Mole Man, Moloid Master, Orcish Lumberjack, Get Lost, Force of Vigor, Skycoach Conductor, Shadowspear, Securitron Squadron, Agatha's Soul Cauldron, Oath of Druids, Eagles of the North, Anger"
"44","1","Green/Red/Blue","GRU Sneak and Show","Artifacts","7","16","17","4.39","Frantic Search, Oliphaunt, Stock Up, Grim Monolith, Portal to Phyrexia, Mox Emerald, Faithless Looting, Swamp, Triplicate Titan, Blackcleave Cliffs, Wooded Foothills, Basalt Monolith, Pentad Prism, Etali, Primal Conqueror, Dack Fayden, Mountain, Mountain, Mountain, Mountain, Mountain, Archon of Cruelty, Island, Island, Island, Forest, Forest, Forest, Relic of Sauron, Through the Breach, Myr Battlesphere, Volcanic Island, Timetwister, Scalding Tarn, Blightsteel Colossus, Vaultborn Tyrant, Memory Jar, Chrome Mox, Lion's Eye Diamond, Shelldock Isle, Abrade","Sear, Sewer-veillance Cam, The Legend of Roku, Walking Ballista, Vibrance, Corpse Dance, Nissa, Who Shakes the World, Force of Vigor, Doomsday, Thought Scour, Mine Collapse, Expedition Map, Delayed Blast Fireball, Goblin Engineer, Legion Extruder, Jennifer Walters, Flow State"
"44","2","Black/Green/Red","BGR Sneak and Show","Spells","8","15","17","3.30","Savai Triome, Metamorphosis Fanatic, Fire Covenant, Wasteland, Imperial Seal, Steam Vents, Collective Brutality, Worldspine Wurm, Woodfall Primus, Lotus Petal, Inquisition of Kozilek, Blood Crypt, Kolaghan's Command, Dark Ritual, Bazaar of Baghdad, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Crabomination, Arena of Glory, Overlord of the Balemurk, Verdant Catacombs, Mind Twist, Infernal Grasp, Shallow Grave, Tersa Lightshatter, Reanimate, Atraxa, Grand Unifier, Toxic Deluge, Bayou, Animate Dead, Emperor of Bones, Sneak Attack, Ziatora's Proving Ground, Exhume, Bloodstained Mire","Chandra, Torch of Defiance, Thassa's Oracle, Orcish Lumberjack, Spellseeker, Territorial Kavu, Occult Epiphany, Generous Plunderer, Questing Beast, Bonecrusher Giant, Marauding Mako, Goblin Bombardment, Screaming Nemesis"
"44","3","Blue","U Artifacts","Artifacts","7","16","17","2.61","Tundra, Nettlecyst, Mox Jet, Displacer Kitten, Talisman of Creativity, Urza's Bauble, Sword of the Meek, Mana Crypt, Krang, Utrom Warlord, Phyrexian Metamorph, Mole Man, Moloid Master, Manifold Key, Mishra's Bauble, Sol Ring, Talisman of Conviction, Palantír of Orthanc, Upheaval, Kappa Cannoneer, Underground Mortuary, Currency Converter, Forensic Gadgeteer, Mountain, Mountain, Mountain, Retrofitter Foundry, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Mishra's Workshop, The Mightstone and Weakstone, Emry, Lurker of the Loch, City of Traitors, Chromatic Star","Witch Enchanter, Squee, Goblin Nabob, Fear of Missing Out, Underworld Breach, Jace, Vryn's Prodigy, The Wondrous Wasp, Gut, True Soul Zealot, Tear Asunder, Lavaspur Boots, Vindicate, Aang's Iceberg, Zirda, the Dawnwaker, Council's Judgment, Glimmer Lens, No More Lies, Sandstorm Salvager, Serra Paragon, Headliner Scarlett"
"44","4","Black/Blue/White","BUW Control","Artifacts, Spells","2","21","17","2.48","Coalition Relic, Talisman of Progress, The Wandering Emperor, Fractured Identity, Lose Focus, Tinker, Wan Shi Tong, Librarian, Snapcaster Mage, Prismatic Ending, Concealed Courtyard, Talisman of Dominance, Astrologian's Planisphere, Lórien Revealed, Jace, the Mind Sculptor, Mox Pearl, Celestial Colonnade, Thopter Foundry, Teferi, Time Raveler, Damn, Island, Island, Island, Island, Island, Island, Island, Plains, Plains, Candelabra of Tawnos, Scrubland, Counterspell, Mystic Confluence, Mox Sapphire, Urborg, Tomb of Yawgmoth, Tolarian Academy, Mox Opal, Hallowed Fountain, Sunfall, Watery Grave, Zagoth Triome","Zuran Orb, Yawgmoth's Will, Formidable Speaker, Witherbloom Apprentice, Shifting Woodland, Leyline Binding, Channel, Malevolent Rumble, Damnation, Leovold, Emissary of Trest, Night Nurse, Healer of Heroes, Eagles of the North, Thornspire Verge, Temple Garden"
"44","5","Red/Blue","RU Spellslinger","Spells","7","16","17","2.35","Stormchaser's Talent, Seasoned Pyromancer, Vivi Ornitier, Lutri, the Spellchaser, Gush, Inti, Seneschal of the Sun, Gitaxian Probe, Brainstorm, The One Ring, Lightning Bolt, Riverpyre Verge, Treasure Cruise, Chain Lightning, Manamorphose, Force of Will, Hexing Squelcher, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Burst Lightning, Force of Negation, Unholy Heat, Island, Island, Commercial District, Raugrin Triome, Thundering Falls, Broadside Bombardiers, Ledger Shredder, Spirebluff Canal, Galvanic Discharge, Tarfire, Mox Diamond, Flooded Strand","Emeritus of Ideation, Inspiring Vantage, Sacred Foundry, Death-Greeter's Champion, Melded Moxite, Anje's Ravager, Elegant Parlor, Voice of Victory, Plateau, Figure of Destiny, Titania, Protector of Argoth, Mana Confluence, Guardian Scalelord, Anger, Thieving Skydiver, Sunbaked Canyon"
"44","6","Green/Blue","GU Midrange Combo","Creatures","18","5","17","2.43","Misty Rainforest, Green Sun's Zenith, Nadu, Winged Wisdom, Icetill Explorer, Sylvan Caryatid, Tamiyo, Inquisitive Student, Breeding Pool, Tishana's Tidebinder, Badgermole Cub, Hullbreacher, Eternal Witness, Elvish Mystic, Oko, Thief of Crowns, Ursine Monstrosity, Skullclamp, Waterlogged Grove, Gaea's Cradle, Botanical Sanctum, Esika's Chariot, Scythecat Cub, Noble Hierarch, Faerie Mastermind, Island, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Sylvan Safekeeper, Boseiju, Who Endures, Once Upon a Time, Starting Town, Bristly Bill, Spine Sower, Lush Portico, Tireless Tracker, Uro, Titan of Nature's Wrath","Michelangelo, Weirdness to 11, Taiga, Torsten, Founder of Benalia, Stern Scolding, Keen-Eyed Curator, Smuggler's Copter, Carnage Interpreter, Figure of Fable, Loot, the Pathfinder, Wan Shi Tong, All-Knowing, Laelia, the Blade Reforged, Oath of Druids, Satyr Wayfinder, Elspeth, Storm Slayer"
"44","7","Black/Blue","BU Tempo","Black/Blue","14","9","17","2.57","Nethergoyf, Undercity Sewers, Liliana of the Veil, Fabled Passage, Grief, Troll of Khazad-dûm, Creeping Tar Pit, Sedgemoor Witch, Baleful Strix, Subtlety, Bloodchief's Thirst, Fallen Shinobi, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Quantum Riddler, Daze, Barrowgoyf, Mana Drain, Darkslick Shores, Moonshadow, Concealing Curtains, Abhorrent Oculus, Island, Island, Mana Leak, Spell Pierce, Deep-Cavern Bat, Otawara, Soaring City, Thoughtseize, Vampiric Tutor, Polluted Delta, Dauthi Voidwalker, Kaito, Bane of Nightmares","Traumatic Critique, Grist, the Hunger Tide, Together as One, Bloodtithe Harvester, Brain Freeze, Blooming Marsh, Tendrils of Agony, Vicious Rivalry, Overgrown Tomb, Hogaak, Arisen Necropolis, Town Greeter, Harvester of Misery, Recurring Nightmare, Emeritus of Abundance, Wistfulness, Chain of Smog"
"44","8","White","W Weenie","Humans, Creatures","17","6","17","2.61","Staff of the Storyteller, Ephemerate, Palace Jailer, Library of Alexandria, Ancient Tomb, Ajani, Nacatl Pariah, Lion Sash, Karakas, Jacked Rabbit, Phelia, Exuberant Shepherd, Kaldra Compleat, Cathar Commando, Overlord of the Mistmoors, Elite Spellbinder, Abandoned Air Temple, Securitron Squadron, Enduring Innocence, Swords to Plowshares, Island, Loran of the Third Path, Ocelot Pride, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Makdee and Itla, Skysnarers, Thraben Inspector, Luminarch Aspirant, Time Walk, Skyclave Apparition, Solitude, Oust","Karn, Scion of Urza, Lingering Souls, Brightglass Gearhulk, Pest Infestation, Iron-Shield Elf, Dark Confidant, Shadowy Backstreet, Erode, Winds of Abandon, Black Widow, Super Spy, Cabal Ritual, Tamiyo, Collector of Tales, Shadowspear, Yavimaya, Cradle of Growth, Okoye, Mighty and Adored, Wastewood Verge, Ignoble Hierarch, Six"
"45","1","Black/Red","BR Sneak and Show","Spells","11","12","17","3.17","Grief, Oliphaunt, Troll of Khazad-dûm, Collective Brutality, Entomb, Inquisition of Kozilek, Bloodchief's Thirst, Lightning Bolt, Kolaghan's Command, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Corpse Dance, Blackcleave Cliffs, Verdant Catacombs, Barrowgoyf, Bitter Triumph, Pyrogoyf, Tersa Lightshatter, Mountain, Archon of Cruelty, Atraxa, Grand Unifier, Toxic Deluge, Animate Dead, Emperor of Bones, Deep-Cavern Bat, Thornspire Verge, Vaultborn Tyrant, Thoughtseize, Vampiric Tutor, Polluted Delta","Chandra, Torch of Defiance, Dark Confidant, The Legend of Roku, Mole Man, Moloid Master, Torsten, Founder of Benalia, Lurrus of the Dream-Den, Magda, Brazen Outlaw, Detective's Phoenix, Pillage the Bog, Generous Plunderer, Hogaak, Arisen Necropolis, Moonshadow, Burst Lightning, Leyline Binding, Ivora, Insatiable Heir, Emeritus of Truce, Anger, Goblin Bombardment"
"45","2","Blue","U Artifacts","Artifacts","5","18","17","3.26","Talisman of Progress, Karn, Scion of Urza, Displacer Kitten, Tezzeret, Cruel Captain, Sword of the Meek, Tinker, Phyrexian Metamorph, Aether Spellbomb, Astrologian's Planisphere, Pinnacle Emissary, Triplicate Titan, Ugin, Eye of the Storms, Basalt Monolith, Upheaval, Kappa Cannoneer, Thopter Foundry, Force of Will, Mountain, Mountain, Retrofitter Foundry, Saheeli, Sublime Artificer, Preordain, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Candelabra of Tawnos, Mind Stone, Meticulous Archive, Tolarian Academy, City of Traitors, Chromatic Star","Witch Enchanter, Lingering Souls, Soul-Guide Lantern, Lose Focus, Together as One, Winds of Abandon, Get Lost, Arena of Glory, Aang's Iceberg, Tendrils of Agony, Vicious Rivalry, Goblin Welder, Council's Judgment, Loran of the Third Path, Proft's Eidetic Memory, Glimmer Lens, No More Lies, Memory Jar, Batroc the Leaper"
"45","3","Black/Blue","BU Tempo","Spells","9","14","17","2.17","Nethergoyf, Misty Rainforest, Tamiyo, Inquisitive Student, Sedgemoor Witch, Wan Shi Tong, Librarian, Snapcaster Mage, Snuff Out, Stern Scolding, Unearth, Black Lotus, Swamp, Swamp, Swamp, Treasure Cruise, Sol Ring, Occult Epiphany, Daze, Thought Scour, Infernal Grasp, Abhorrent Oculus, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Memory Lapse, Time Spiral, Time Walk, Thundertrap Trainer, Spell Pierce, Psychic Frog, Thieving Skydiver, Zagoth Triome","Twilight Diviner, Grist, the Hunger Tide, Survival of the Fittest, Sensei's Divining Top, Erode, Yawgmoth's Will, Orcish Lumberjack, Keen-Eyed Curator, Smuggler's Copter, Talisman of Dominance, Vibrance, Wan Shi Tong, All-Knowing, Doomsday, Pentad Prism, Vengevine, Phantasmal Image, Endurance, Impractical Joke, Damnation, Wistfulness"
"45","4","Black/Red","BR Sneak and Show","Spells","8","15","17","2.87","Fire Covenant, Prismatic Vista, Raucous Theater, Badlands, Suplex, Duress, The One Ring, Faithless Looting, Bloodtithe Harvester, Carnage Interpreter, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, The Wondrous Wasp, Crabomination, Necromancy, Etali, Primal Conqueror, Palantír of Orthanc, Mind Twist, Night's Whisper, Shallow Grave, Reanimate, Mountain, Mountain, Mountain, Mountain, Recurring Nightmare, Fable of the Mirror-Breaker, Voldaren Epicure, Life // Death, Bonecrusher Giant, Urborg, Tomb of Yawgmoth, Indatha Triome, Griselbrand, Exhume","Umezawa's Jitte, Grim Monolith, Worldspine Wurm, Horizon Canopy, Bleachbone Verge, Concealed Courtyard, Woodfall Primus, Wrath of God, Lavaspur Boots, Melded Moxite, Containment Priest, Anje's Ravager, Damn, Desecrex, Gift of Servitude, Myr Battlesphere, Lightning Greaves, Screaming Nemesis"
"45","5","Black/Red/Blue","BRU Tempo","Spells, Humans","9","14","17","2.17","Seasoned Pyromancer, Undercity Sewers, Frantic Search, Steam Vents, Inti, Seneschal of the Sun, Cut Down, Fear of Missing Out, Echo of Eons, Ragavan, Nimble Pilferer, Malcolm, Alluring Scoundrel, Fiery Confluence, Cori-Steel Cutter, Dark Ritual, Ancestral Recall, Jace, Vryn's Prodigy, Blazemire Verge, Hymn to Tourach, Dack Fayden, Darkslick Shores, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Faerie Mastermind, Island, Island, Island, Expressive Iteration, Starting Town, Mana Confluence, Orcish Bowmasters, Spirebluff Canal, Flame of Anor, Lion's Eye Diamond, Galvanic Discharge, Headliner Scarlett, Shelldock Isle, Mystical Tutor","Sevinne's Reclamation, Jace, Wielder of Mysteries, Formidable Speaker, Zirda, the Dawnwaker, Talisman of Curiosity, Hexing Squelcher, Fireblast, Sanguine Evangelist, Boseiju, Who Endures, Aang, Swift Savior, Oath of Druids, Malevolent Rumble, Blazing Rootwalla, Delighted Halfling"
"45","6","Green/Blue","GU Midrange Combo","Humans, Creatures","16","7","17","2.17","Tundra, Mox Jet, Avacyn's Pilgrim, Zuran Orb, Icetill Explorer, Michelangelo, Weirdness to 11, Pest Infestation, Breeding Pool, Shadowy Backstreet, Deathrite Shaman, Windswept Heath, Badgermole Cub, Eternal Witness, Flash, Ouroboroid, Quantum Riddler, Hexdrinker, Ketria Triome, Savannah, Tamiyo, Collector of Tales, Shifting Woodland, Underground Mortuary, Botanical Sanctum, Springheart Nantuko, Yavimaya, Cradle of Growth, Noble Hierarch, Seachrome Coast, Forest, Forest, Plains, Hedge Maze, Titania, Protector of Argoth, Bristly Bill, Spine Sower, Marsh Flats, Fastbond, Tireless Tracker, Otawara, Soaring City, Sandstorm Salvager, Chrome Mox, Uro, Titan of Nature's Wrath","The Wandering Emperor, Sacred Foundry, Expedition Map, Teferi, Time Raveler, Basking Rootwalla, Commercial District, Omnath, Locus of Creation, Unexpectedly Absent"
"45","7","Red/Blue","RU Artifacts","Artifacts","5","18","17","2.78","Savai Triome, Coalition Relic, Ponder, Everflowing Chalice, Urza's Bauble, Sewer-veillance Cam, Krang, Utrom Warlord, Portal to Phyrexia, Manifold Key, Urza's Saga, Bazaar of Baghdad, Talisman of Conviction, Shadowspear, Miscalculation, Currency Converter, Coveted Jewel, Forensic Gadgeteer, Mountain, Mountain, Mountain, Wheel of Fortune, Island, Island, Island, Island, Island, Island, Island, Mishra's Workshop, Goblin Engineer, The Mightstone and Weakstone, Raugrin Triome, Scalding Tarn, Mox Sapphire, Emry, Lurker of the Loch, Mox Opal, Blightsteel Colossus, Mox Ruby, Mox Diamond, Bloodstained Mire","Phyrexian Dragon Engine, Brightglass Gearhulk, Thassa's Oracle, Fallen Shinobi, Tear Asunder, Vindicate, Loot, the Pathfinder, Skycoach Conductor, Okoye, Mighty and Adored, Securitron Squadron, Makdee and Itla, Skysnarers, Agatha's Soul Cauldron, Pyrokinesis, Oust, Sunfall"
"45","8","Red/White","RW Stompy","Clerics, Creatures","16","7","17","2.35","Stomping Ground, Taiga, Mana Crypt, Phlage, Titan of Fire's Fury, Minsc & Boo, Timeless Heroes, Giver of Runes, Karakas, Jacked Rabbit, Phelia, Exuberant Shepherd, Mother of Runes, Gut, True Soul Zealot, Mox Pearl, Elite Spellbinder, Razorverge Thicket, Abandoned Air Temple, Elegant Parlor, Laelia, the Blade Reforged, Otharri, Suns' Glory, Swords to Plowshares, Guide of Souls, Ocelot Pride, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plateau, Luminarch Aspirant, Figure of Destiny, Path to Exile, Skyclave Apparition, Solitude, Reprieve, Temple Garden, Jetmir's Garden, Elspeth, Storm Slayer, Fury","Sear, Prismatic Ending, Tidehollow Sculler, Figure of Fable, Bloodbraid Challenger, Kaldra Compleat, Cathar Commando, Fanatic of Rhonas, Gau, Feral Youth, Wastewood Verge, Jennifer Walters, Sage of the Skies, Tarfire"
"46","1","Black/Green","BG Graveyard","Black/Green","12","11","17","3.39","Nethergoyf, Twilight Diviner, Alpha Deathclaw, Grist, the Hunger Tide, Collective Brutality, Bleachbone Verge, Sheoldred, the Apocalypse, Inquisition of Kozilek, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Corpse Dance, Crabomination, Overlord of the Balemurk, Necromancy, Sol Ring, Barrowgoyf, Underground Mortuary, Hogaak, Arisen Necropolis, Recurring Nightmare, Atraxa, Grand Unifier, Forest, Wastewood Verge, Malevolent Rumble, Life // Death, Lush Portico, Mox Sapphire, Six, Chain of Smog, Dauthi Voidwalker, Griselbrand, Zagoth Triome","Sylvan Caryatid, Dark Confidant, Worldspine Wurm, Figure of Fable, Tear Asunder, Kavaero, Mind-Bitten, Tamiyo, Collector of Tales, Fanatic of Rhonas, Currency Converter, Council's Judgment, Basking Rootwalla, Sylvan Safekeeper, Voldaren Epicure, Titania, Protector of Argoth, Damnation, Elspeth, Storm Slayer, Sunfall"
"46","2","Blue/White","UW Artifacts","Artifacts","2","21","17","3.04","Talisman of Progress, Karn, Scion of Urza, Staff of the Storyteller, Tezzeret, Cruel Captain, Steam Vents, Soul-Guide Lantern, Library of Alexandria, Portal to Phyrexia, Aether Spellbomb, Portable Hole, Basalt Monolith, Talisman of Conviction, Kaldra Compleat, Kappa Cannoneer, Mox Pearl, Forensic Gadgeteer, Mountain, Saheeli, Sublime Artificer, Swords to Plowshares, Island, Island, Island, Island, Island, Island, Mishra's Workshop, Plains, Plains, Plains, Plains, Plains, Plains, Sink into Stupor, The Mightstone and Weakstone, Mind Stone, Remand, Shorikai, Genesis Engine, Otawara, Soaring City, Memory Jar, Chromatic Star","Squee, Goblin Nabob, Umezawa's Jitte, Torsten, Founder of Benalia, Magda, Brazen Outlaw, Lion Sash, Wan Shi Tong, All-Knowing, Skycoach Conductor, Zirda, the Dawnwaker, Melded Moxite, Elite Spellbinder, Razorverge Thicket, Securitron Squadron, Goblin Welder, Unholy Heat, Jennifer Walters, Leovold, Emissary of Trest, Skyclave Apparition, Eagles of the North"
"46","3","Black/Red","BR Sneak and Show","Humans","13","10","17","2.26","Savai Triome, Raucous Theater, Liliana of the Veil, Fabled Passage, Badlands, Caustic Bronco, Inti, Seneschal of the Sun, Cut Down, Phlage, Titan of Fire's Fury, Inspiring Vantage, Bloodtithe Harvester, Blood Crypt, Kolaghan's Command, Swamp, Swamp, Swamp, Swamp, Swamp, Bitter Triumph, Palantír of Orthanc, Flame Slash, Blazemire Verge, Tersa Lightshatter, Gau, Feral Youth, Reanimate, Laelia, the Blade Reforged, Concealing Curtains, Mountain, Mountain, Toxic Deluge, Plains, Desecrex, Gift of Servitude, Marsh Flats, Deep-Cavern Bat, Orcish Bowmasters, Batroc the Leaper, Mox Ruby, Flooded Strand, Headliner Scarlett, Dismember","Parallax Wave, Ephemerate, Palace Jailer, Badgermole Cub, Baleful Strix, Adeline, Resplendent Cathar, Winds of Abandon, Otharri, Suns' Glory, Ocelot Pride, Hedge Maze, Path to Exile, Oust, Temple Garden"
"46","4","Red/Blue/White","RUW Combo Control","Spells","7","16","17","2.61","Tundra, Vivi Ornitier, Fractured Identity, Gitaxian Probe, Ajani, Nacatl Pariah, Prismatic Ending, Forth Eorlingas!, Ragavan, Nimble Pilferer, Quantum Riddler, Karakas, Phelia, Exuberant Shepherd, Wooded Foothills, Raffine's Tower, Chain Lightning, Seachrome Coast, Mountain, Mountain, Mountain, Mountain, Preordain, Teferi, Time Raveler, Island, Island, Island, Island, Memory Lapse, Plains, Plains, Plains, Plains, Mana Leak, Mystic Confluence, Time Walk, Solitude, Unexpectedly Absent, No More Lies, Galvanic Discharge, Reprieve, Teferi, Hero of Dominaria, Fury","Seasoned Pyromancer, Witch Enchanter, Brightglass Gearhulk, Gush, Shadowy Backstreet, The Legend of Roku, Wrath of God, Occult Epiphany, Firebolt, Overlord of the Mistmoors, Containment Priest, Enduring Innocence, Sanguine Evangelist, Burst Lightning, Flickerwisp, Thraben Inspector, Tarfire"
"46","5","Green/Red/Blue","GRU Midrange Combo","Artifacts","11","12","17","2.61","Stormchaser's Talent, Prismatic Vista, Displacer Kitten, Wrenn and Six, Talisman of Creativity, Stomping Ground, Ancient Tomb, Wan Shi Tong, Librarian, Phyrexian Metamorph, Mole Man, Moloid Master, Malcolm, Alluring Scoundrel, Cori-Steel Cutter, Spellseeker, Smuggler's Copter, Urza's Saga, Oko, Thief of Crowns, Loot, the Pathfinder, Ketria Triome, Waterlogged Grove, Tropical Island, Force of Will, Noble Hierarch, Dack Fayden, Abhorrent Oculus, Island, Island, Island, Island, Island, Boseiju, Who Endures, Volcanic Island, Legion Extruder, Raugrin Triome, Lightning Greaves, Tolarian Academy, Time Warp, Ledger Shredder, Hallowed Fountain, Mox Diamond, Thieving Skydiver","Avacyn's Pilgrim, Zuran Orb, Together as One, Mutagen Man, Living Ooze, Robber of the Rich, Aang's Iceberg, Goblin Engineer, Omnath, Locus of Creation, Oath of Druids, Mana Confluence"
"46","6","Blue","U Artifacts","Artifacts","8","15","17","3.22","Coalition Relic, Nettlecyst, Undercity Sewers, Everflowing Chalice, Lose Focus, Grim Monolith, Tinker, Krang, Utrom Warlord, Walking Ballista, Talisman of Dominance, Pinnacle Emissary, Swamp, Triplicate Titan, The Wondrous Wasp, Ugin, Eye of the Storms, Mishra's Bauble, Lórien Revealed, Thopter Foundry, Miscalculation, Mountain, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Show and Tell, Plains, Meticulous Archive, Emry, Lurker of the Loch, Mox Opal, Night Nurse, Healer of Heroes, Blightsteel Colossus, Chrome Mox","Metamorphosis Fanatic, Phyrexian Dragon Engine, Nadu, Winged Wisdom, Michelangelo, Weirdness to 11, Subtlety, Stern Scolding, Treasure Cruise, Lavaspur Boots, Bone Shards, Daze, Haywire Mite, Thought Scour, Abandoned Air Temple, Questing Beast, Agatha's Soul Cauldron, Thundertrap Trainer, Wistfulness, Emeritus of Truce, Flow State, Serra Paragon"
"46","7","Black/Red/Blue","BRU Combo","Spells","3","20","17","2.30","Lutri, the Spellchaser, Imperial Seal, Frantic Search, Thassa's Oracle, Stock Up, Underworld Breach, Bolas's Citadel, Brainstorm, Unearth, Dark Ritual, Bazaar of Baghdad, Ancestral Recall, Swamp, Swamp, Swamp, Swamp, Cabal Ritual, Tendrils of Agony, Night's Whisper, Wishclaw Talisman, Xander's Lounge, Manamorphose, Darkslick Shores, Mountain, Mountain, Mountain, Island, Island, Island, Island, Island, Relic of Sauron, Time Spiral, Psychic Frog, Flame of Anor, Thoughtseize, Lion's Eye Diamond, Polluted Delta, Ziatora's Proving Ground, Mystical Tutor","Iron-Shield Elf, Tishana's Tidebinder, Bloodchief's Thirst, Keen-Eyed Curator, Fallen Shinobi, Death-Greeter's Champion, Pillage the Bog, Elegant Parlor, Damn, Generous Ent, Makdee and Itla, Skysnarers, Emperor of Bones, Aang, Swift Savior, Channel, Emeritus of Abundance, Sunbaked Canyon, Kaito, Bane of Nightmares"
