"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"4","4","White","W Weenie","Humans, Creatures","18","5","17","1.91","Student of Warfare, Blade Splicer, Umezawa's Jitte, Judge's Familiar, Hero of Bladehold, Brimaz, King of Oreskos, Knight of the Holy Nimbus, Gideon, Ally of Zendikar, Porcelain Legionnaire, Inkmoth Nexus, Selfless Spirit, Phyrexian Revoker, Leonin Relic-Warder, Adanto Vanguard, Mana Tithe, Thalia, Guardian of Thraben, Banisher Priest, Gideon's Lawkeeper, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Thraben Inspector, Figure of Destiny, Isamaru, Hound of Konda, Path to Exile, Kytheon, Hero of Akros, Legion's Landing","Qasali Pridemage, Talisman of Indulgence, Ratchet Bomb, Journey to Nowhere, Hazoret the Fervent, Wrath of God, Condemn, Geist of Saint Traft, Oona's Prowler, Mantis Rider, Vault Skirge, Relic of Progenitus, Zurgo Helmsmasher, Ball Lightning, Elesh Norn, Grand Cenobite, Bomat Courier, Secure the Wastes, Gemstone Caverns, Steelshaper's Gift, Marsh Flats, Reciprocate"
"4","5","Red/Blue","RU Artifacts","Artifacts","4","19","17","2.13","Talisman of Progress, Ponder, Sleight of Hand, Everflowing Chalice, Steam Vents, Sword of the Meek, Pyrite Spellbomb, Phyrexian Metamorph, Lightning Bolt, Tezzeret the Seeker, Aether Spellbomb, Walking Ballista, Talisman of Dominance, Swamp, Serum Visions, Mishra's Bauble, Temple of Epiphany, Inventors' Fair, Lodestone Golem, Mindslaver, Frogmite, Island, Island, Island, Island, Island, Island, Island, Island, Arid Mesa, Mana Leak, Clifftop Retreat, Time Warp, Mox Opal, Trash for Treasure, Spirebluff Canal, Shelldock Isle, Bloodstained Mire, Vedalken Shackles, Chromatic Star","Cruel Ultimatum, Electrolyze, Ingot Chewer, Faithless Looting, Kolaghan's Command, Glen Elendra Archmage, Coiling Oracle, Pia and Kiran Nalaar, Flame Slash, Bloodwater Entity, Kiki-Jiki, Mirror Breaker, Loxodon Warhammer, Hero of Oxid Ridge, Dig Through Time"
"4","6","Black/Blue","BU Tempo","Spells, Humans","8","15","17","2.65","Venser, Shaper Savant, Fatal Push, Dark Confidant, Creeping Tar Pit, Go for the Throat, Inquisition of Kozilek, Shadowmage Infiltrator, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Sower of Temptation, Treasure Cruise, Liliana, the Last Hope, Hypnotic Specter, Disfigure, Ravenous Chupacabra, Night's Whisper, Drowned Catacomb, Kitesail Freebooter, Condescend, Cryptic Command, Evolving Wilds, Preordain, Remove Soul, Island, Island, Island, Island, Logic Knot, Skinrender, Damnation, Spell Pierce, Remand, Polluted Delta, Watery Grave","Talara's Battalion, Sphinx of the Steel Wind, Canyon Slough, Dissolve, Icy Manipulator, Deceiver Exarch, Frost Titan, Vendetta, Terminate, Arcbound Ravager, Overgrown Tomb, Celestial Crusader, Batterskull, Hangarback Walker, Temple of Silence, Search for Azcanta, Vampire Nighthawk"
"4","7","Green/White","GW Counters","Green/White","14","9","17","3.70","Utopia Sprawl, Reclamation Sage, Elspeth, Sun's Champion, Misty Rainforest, Sensei's Divining Top, Windswept Heath, Crib Swap, Verdurous Gearhulk, Hornet Queen, Scattered Groves, Archangel Avacyn, Archangel of Thune, Chord of Calling, Llanowar Elves, Renegade Rallier, Hidden Dragonslayer, Razorverge Thicket, Ghalta, Primal Hunger, Sun Titan, Forest, Treetop Village, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Day of Judgment, Mana Confluence, Birds of Paradise, Canopy Vista, Restoration Angel, Seeker of the Way, Tireless Tracker, Dryad Arbor, Elspeth, Knight-Errant, Oust, Banishing Light, Flooded Strand","Glacial Fortress, Breeding Pool, Caves of Koilos, Temur Charm, Zurgo Bellstriker, Blackcleave Cliffs, Blooming Marsh, Thopter Foundry, Botanical Sanctum, Gilded Lotus, Ornithopter, Hallowed Fountain, City of Brass"
"4","8","Red/Blue","RU Burn","Spells, Humans","12","11","17","2.17","Soul-Scar Mage, Bedlam Reveler, Abbot of Keral Keep, Cathartic Reunion, Chandra, Torch of Defiance, Terramorphic Expanse, Gitaxian Probe, Zealous Conscripts, Goblin Rabblemaster, Stormchaser Mage, Grim Lavamancer, Goblin Guide, Kari Zev, Skyship Raider, Lightning Axe, Incendiary Flow, Earthquake, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Shock, Burst Lightning, Island, Island, Goblin Dark-Dwellers, Monastery Swiftspear, Devil's Play, Tarfire, Thing in the Ice, Abrade","Spell Queller, Mystic Snake, Snapcaster Mage, Censor, Inspiring Vantage, Blood Crypt, Sacred Foundry, Prairie Stream, Jace, Vryn's Prodigy, Lightning Helix, Unsummon, Ancestral Vision, Repeal, Looter il-Kor, Cyclonic Rift, Boomerang, Siege Rhino, Talrand, Sky Summoner, Pact of Negation, Ajani Vengeant, Kird Ape"
"5","1","Black/Red","BR Aristocrats","Spells","9","14","17","2.96","Hero's Downfall, Liliana of the Veil, Diabolic Tutor, Cryptbreaker, Canyon Slough, Smoldering Marsh, Faithless Looting, Phyrexian Obliterator, Pack Rat, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Terminate, Dragonskull Summit, Liliana, the Last Hope, Hypnotic Specter, Disfigure, Liliana, Death's Majesty, Flame Slash, Massacre Wurm, Crypt Ghast, Mountain, Burst Lightning, Skinrender, Damnation, Dreadbore, Incinerate, Kalitas, Traitor of Ghet, Grave Titan","Gitaxian Probe, Goblin Rabblemaster, Creeping Tar Pit, Journey to Nowhere, Hazoret the Fervent, Vendetta, Young Pyromancer, Bribery, Mogg Fanatic, Dead // Gone, Incendiary Flow, Street Wraith, Sunken Hollow, Makeshift Mannequin, Char, Devil's Play, Hellrider, Tarfire, Banishing Light"
"5","2","Green","G Ramp","Artifacts","10","13","17","4.26","Reclamation Sage, Ulamog, the Ceaseless Hunger, Leatherback Baloth, Scavenging Ooze, Biomass Mutation, Chromatic Sphere, Hedron Archive, Icy Manipulator, Farseek, Chromatic Lantern, Inkmoth Nexus, Opt, Summoner's Pact, Temple of Mystery, Botanical Sanctum, Carnage Tyrant, Whisperwood Elemental, Emrakul, the Aeons Torn, Rancor, Ghalta, Primal Hunger, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Ulamog, the Infinite Gyre, Naturalize, Lightning Greaves, Sword of Feast and Famine, Quicksilver Amulet, Sakura-Tribe Elder","Cruel Ultimatum, Sleight of Hand, Avacyn's Pilgrim, Windswept Heath, Caves of Koilos, Censor, Rakdos's Return, Whip of Erebos, Mishra's Bauble, Skullclamp, Knight of the White Orchid, Tasigur, the Golden Fang, Manamorphose, Cryptic Command, Gemstone Caverns, Master of the Wild Hunt, Cinder Glade, Chrome Mox, Talisman of Impulse"
"5","3","Black/Green","BG Midrange","Spells, Creatures","15","8","17","4.00","Twisted Abomination, Fatal Push, Abrupt Decay, Elves of Deep Shadow, Collective Brutality, Woodfall Primus, Dread Return, Hornet Queen, Ashen Rider, Oona's Prowler, Swamp, Swamp, Swamp, Swamp, Swamp, Blooming Marsh, Verdant Catacombs, Oracle of Mul Daya, Shriekmaw, Godless Shrine, Ravenous Chupacabra, Kitesail Freebooter, Sheoldred, Whispering One, Razorverge Thicket, Maelstrom Pulse, Overgrown Tomb, Primeval Titan, Forest, Zombify, Woodland Cemetery, Birds of Paradise, Ultimate Price, Urborg, Tomb of Yawgmoth, Temple of Malady, Siege Rhino, Temple of Silence, Dryad Arbor, Thoughtseize, Temple Garden, Griselbrand","Thrun, the Last Troll, Stomping Ground, Blackmail, Duress, Wall of Roots, Chord of Calling, Dark Petition, Inkwell Leviathan, Restoration Angel, Pyroclasm, Bitterblossom"
"5","4","White","W Weenie","Humans","15","8","17","2.48","Elspeth, Sun's Champion, Student of Warfare, Blade Splicer, Judge's Familiar, Monastery Mentor, Irrigated Farmland, Hero of Bladehold, Brimaz, King of Oreskos, Archangel of Thune, Gideon, Ally of Zendikar, Mikaeus, the Lunarch, Leonin Relic-Warder, Adanto Vanguard, Thalia, Guardian of Thraben, Banisher Priest, Celestial Crusader, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Isamaru, Hound of Konda, Path to Exile, Loxodon Warhammer, Glorious Anthem, Kytheon, Hero of Akros, Honor of the Pure, Oust, Legion's Landing","Everflowing Chalice, Spell Queller, Crib Swap, Settle the Wreckage, Pyrite Spellbomb, Splinter Twin, Wrath of God, Knight of the Reliquary, Tidehollow Sculler, Gatekeeper of Malakir, Relic of Progenitus, Isolated Chapel, Elesh Norn, Grand Cenobite, Noxious Gearhulk, Hellspark Elemental, Phantasmal Image, Mana Confluence, Canopy Vista, Reciprocate, Phyrexian Arena, City of Brass"
"5","5","Red/White","RW Combo","Artifacts","13","10","17","2.48","Sword of the Meek, Angel of Invention, Sword of Fire and Ice, Myr Enforcer, Stoneforge Mystic, Smuggler's Copter, Swamp, Swamp, Swamp, Savannah Lions, Arcbound Ravager, Vault Skirge, Porcelain Legionnaire, Battlefield Forge, Temple of Triumph, Cranial Plating, Phyrexian Revoker, Etched Champion, Inventors' Fair, Steel Overseer, Ornithopter, Mountain, Mountain, Mountain, Lodestone Golem, Disenchant, Bomat Courier, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Springleaf Drum, Batterskull, Galvanic Blast, Shrapnel Blast, Spear of Heliod","Soul-Scar Mage, Talisman of Progress, Lingering Souls, Aurelia, the Warleader, Zealous Conscripts, Ratchet Bomb, Murmuring Bosk, Knight of the Holy Nimbus, Goblin Guide, Kitchen Finks, Huntmaster of the Fells, Zurgo Helmsmasher, Chandra, Fire of Kaladesh, Ball Lightning, Earthquake, Gideon's Lawkeeper, Oblivion Ring, Desecration Demon, Hero of Oxid Ridge"
"5","6","Red/Blue","RU Spellslinger","Spells, Humans","9","14","17","2.83","Bedlam Reveler, Ponder, Electrolyze, Shivan Reef, Steam Vents, Stormchaser Mage, Negate, Lightning Bolt, Jace, Vryn's Prodigy, Treasure Cruise, Sulfur Falls, Pestermite, Bloodwater Entity, Ancestral Vision, Izzet Charm, Mountain, Mountain, Mountain, Torrential Gearhulk, Shock, Searing Spear, Preordain, Island, Island, Island, Island, Island, Island, Island, Island, Island, Arid Mesa, Mana Leak, Remand, Monastery Swiftspear, Talrand, Sky Summoner, Spirebluff Canal, Delver of Secrets, Dig Through Time, Abrade","Abbot of Keral Keep, Cathartic Reunion, Qasali Pridemage, Geist of Saint Traft, Zurgo Bellstriker, Sower of Temptation, Blackcleave Cliffs, Mantis Rider, Sphinx's Revelation, Riftwing Cloudskate, Repeal, Secure the Wastes, Logic Knot, Glorybringer, Through the Breach, Looter il-Kor, Ajani Vengeant"
"5","7","Green/Blue","GU Ramp","Elves","15","8","17","3.17","Misty Rainforest, Kiora, Master of the Depths, Collected Company, Venser, Shaper Savant, Eldritch Evolution, Sylvan Caryatid, Mystic Snake, Garruk Wildspeaker, Breeding Pool, Deathrite Shaman, Plow Under, Eternal Witness, Llanowar Wastes, Fetid Pools, Fauna Shaman, Verdurous Gearhulk, Yavimaya Coast, Tarmogoyf, Courser of Kruphix, Rhonas the Indomitable, Llanowar Elves, Coiling Oracle, Beast Within, Jace, the Mind Sculptor, Craterhoof Behemoth, Joraga Treespeaker, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Fertile Ground, Tireless Tracker, Shelldock Isle, Hinterland Harbor","Horizon Canopy, Mind Shatter, Walking Ballista, Commit // Memory, Harmonize, Hidden Dragonslayer, Rootbound Crag, Boon Satyr, Kessig Prowler, Spell Pierce, Dragonlord Atarka, Boomerang, Thing in the Ice, Birthing Pod"
"5","8","Black/Blue","BU Artifacts","Artifacts","9","14","17","3.65","Solemn Simulacrum, Ensoul Artifact, Glacial Fortress, Karn Liberated, Sensei's Divining Top, Master of Etherium, Sphinx of the Steel Wind, Umezawa's Jitte, Mulldrifter, Dissolve, Phyrexian Metamorph, Tezzeret the Seeker, Talisman of Dominance, Skysovereign, Consul Flagship, Prairie Stream, Swamp, Swamp, Swamp, Serum Visions, Celestial Colonnade, Thopter Foundry, Mindslaver, Frogmite, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Myr Battlesphere, Wurmcoil Engine, Polluted Delta, Pact of Negation, Scarecrone, Vedalken Shackles, Chromatic Star","Vendilion Clique, Consecrated Sphinx, Shadowmage Infiltrator, Krosan Grip, Frost Titan, Wall of Omens, Night's Whisper, Disallow, Condescend, Sun Titan, Ashiok, Nightmare Weaver, Hostage Taker, Day of Judgment, Time Warp, Trash for Treasure, Bloodghast, Search for Azcanta, Dismember"
"6","1","Black/Blue","BU Combo","Artifacts","9","14","17","4.35","Liliana of the Veil, Ulamog, the Ceaseless Hunger, Sword of Fire and Ice, Chromatic Sphere, Hedron Archive, Skysovereign, Consul Flagship, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Inkmoth Nexus, Relic of Progenitus, Phyrexian Revoker, Thopter Foundry, Inventors' Fair, Lodestone Golem, Mindslaver, Frogmite, Island, Island, Island, Island, Island, Ulamog, the Infinite Gyre, Plains, Myr Battlesphere, Crystal Shard, Sword of Feast and Famine, Batterskull, Wurmcoil Engine, Urborg, Tomb of Yawgmoth, Loxodon Warhammer, Blightsteel Colossus, Pact of Negation, Vampire Hexmage, Dismember","Cruel Ultimatum, Talara's Battalion, Leatherback Baloth, Shivan Reef, Qasali Pridemage, Stomping Ground, Grim Flayer, Negate, Smoldering Marsh, Krosan Grip, Huntmaster of the Fells, Mantis Rider, Zurgo Helmsmasher, Ball Lightning, Hypnotic Specter, Condescend, Birthing Pod, Ajani Vengeant, Spear of Heliod"
"6","2","Red/Blue/White","RUW Combo Control","Spells, Humans","9","14","17","2.35","Chart a Course, Sleight of Hand, Gitaxian Probe, Dissolve, Stormchaser Mage, Monastery Mentor, Inspiring Vantage, Sacred Foundry, Serum Visions, Young Pyromancer, Sulfur Falls, Battlefield Forge, Sphinx's Revelation, Temple of Epiphany, Jace, the Mind Sculptor, Lightning Helix, Unsummon, Kiki-Jiki, Mirror Breaker, Mountain, Searing Spear, Remove Soul, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Logic Knot, Goblin Dark-Dwellers, Looter il-Kor, Scalding Tarn, Cyclonic Rift, Talrand, Sky Summoner, Delver of Secrets, Arc Trail, Thing in the Ice","Aurelia, the Warleader, Settle the Wreckage, Journey to Nowhere, Icy Manipulator, Temur Charm, Archangel Avacyn, Ashen Rider, Botanical Sanctum, Adanto Vanguard, Banisher Priest, Gideon's Lawkeeper, Through the Breach, Figure of Destiny, Dragonlord Atarka, Legion's Landing, Vedalken Shackles"
"6","3","Black/Blue/White","BUW Control","Spells","9","14","17","3.65","Talisman of Progress, Elspeth, Sun's Champion, Diabolic Tutor, Vendilion Clique, Creeping Tar Pit, Windswept Heath, Consecrated Sphinx, Duress, Wrath of God, Censor, Shadowmage Infiltrator, Irrigated Farmland, Talisman of Dominance, Frost Titan, Jace, Vryn's Prodigy, Liliana, the Last Hope, Godless Shrine, Dark Petition, Isolated Chapel, Night's Whisper, Drowned Catacomb, Celestial Colonnade, Riftwing Cloudskate, Secure the Wastes, Island, Island, Island, Island, Island, Plains, Plains, Hostage Taker, The Scarab God, Sunken Hollow, Temple of Silence, Elspeth, Knight-Errant, Phyrexian Arena, Scarecrone, Dig Through Time, Watery Grave","Student of Warfare, Bloodbraid Elf, Archangel of Thune, Leonin Relic-Warder, Whisperwood Elemental, Evolving Wilds, Woodland Cemetery, Mana Confluence, Canopy Vista, Quicksilver Amulet, Reciprocate, Hero of Oxid Ridge"
"6","4","Green","G Ramp","Creatures","17","6","17","3.22","Utopia Sprawl, Reclamation Sage, Avacyn's Pilgrim, Misty Rainforest, Green Sun's Zenith, Thragtusk, Sylvan Caryatid, Garruk Wildspeaker, Scavenging Ooze, Breeding Pool, Elves of Deep Shadow, Plow Under, Wall of Roots, Murmuring Bosk, Farseek, Verdant Catacombs, Llanowar Elves, Oracle of Mul Daya, Elvish Piper, Lotus Cobra, Craterhoof Behemoth, Noble Hierarch, Primeval Titan, Ghalta, Primal Hunger, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Fertile Ground, Sakura-Tribe Elder, Tireless Tracker, Dryad Arbor, Hinterland Harbor","Mulldrifter, Verdurous Gearhulk, Knight of the Reliquary, Simian Spirit Guide, Walking Ballista, Chromatic Lantern, Kitchen Finks, Rhonas the Indomitable, Skullclamp, Harmonize, Elesh Norn, Grand Cenobite, Maelstrom Pulse, Gilded Lotus, Springleaf Drum, Lightning Greaves, Cinder Glade"
"6","5","Blue/White","UW Control","Spells, Humans","12","11","17","3.04","Glacial Fortress, Venser, Shaper Savant, Spell Queller, Angel of Invention, Snapcaster Mage, Condemn, Hero of Bladehold, Brimaz, King of Oreskos, Gideon, Ally of Zendikar, Prairie Stream, Sower of Temptation, Pacifism, Cryptic Command, Torrential Gearhulk, Repeal, Flickerwisp, Island, Island, Island, Sun Titan, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Mana Leak, Thraben Inspector, Day of Judgment, Path to Exile, Remand, Restoration Angel, Oust, Hallowed Fountain, Banishing Light, Shelldock Isle","Collected Company, Inferno Titan, Umezawa's Jitte, Knight of the Holy Nimbus, Vault Skirge, Selfless Spirit, Beast Within, Mogg Fanatic, Crypt Ghast, Disenchant, Boon Satyr, Glorybringer, Phantasmal Image, Gemstone Caverns, Kessig Prowler, Kytheon, Hero of Akros, Desecration Demon, Temple Garden"
"6","6","Black/Red","BR Aristocrats","Spells, Humans","10","13","17","1.96","Soul-Scar Mage, Bedlam Reveler, Chandra, Torch of Defiance, Canyon Slough, Goblin Rabblemaster, Grim Lavamancer, Blood Crypt, Zurgo Bellstriker, Goblin Guide, Pack Rat, Doom Blade, Blackcleave Cliffs, Terminate, Kari Zev, Skyship Raider, Lightning Axe, Incendiary Flow, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Shock, Arid Mesa, Dreadbore, Incinerate, Marsh Flats, Monastery Swiftspear, Chrome Mox, Thoughtseize, Devil's Play, Hellrider, Tarfire, Bitterblossom, Bloodstained Mire","Lotus Bloom, Eldritch Evolution, Twisted Abomination, Blackmail, Caves of Koilos, Brain Maggot, Oona's Prowler, Porcelain Legionnaire, Ravenous Chupacabra, Pia and Kiran Nalaar, Raging Ravine, Treetop Village, Ultimate Price, Kalitas, Traitor of Ghet, City of Brass, Vampire Nighthawk"
"6","7","Red/Blue","RU Spellslinger","Artifacts, Spells","6","17","17","2.26","Ponder, Sensei's Divining Top, Master of Etherium, Zealous Conscripts, Rift Bolt, Pyrite Spellbomb, Splinter Twin, Phyrexian Metamorph, Deceiver Exarch, Faithless Looting, Lightning Bolt, Smuggler's Copter, Aether Spellbomb, Bribery, Pestermite, Dead // Gone, Flame Slash, Earthquake, Ornithopter, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Island, Island, Island, Island, Island, Island, Island, Island, Spell Pierce, Time Warp, Mox Opal, Pyroclasm, Spirebluff Canal, Flooded Strand","Ensoul Artifact, Everflowing Chalice, Cathartic Reunion, Sword of the Meek, Myr Enforcer, Arcbound Ravager, Chord of Calling, Temple of Triumph, Chandra, Fire of Kaladesh, Temple of Mystery, Rancor, Bomat Courier, Shrapnel Blast, Clifftop Retreat, Steelshaper's Gift, Sheltered Thicket, Inkwell Leviathan, Siege-Gang Commander, Trash for Treasure, Honor of the Pure"
"6","8","Black/Blue","BU Midrange","Spells","11","12","17","4.04","Hero's Downfall, Cryptbreaker, Sphinx of the Steel Wind, Collective Brutality, Llanowar Wastes, Fetid Pools, Dread Return, Inquisition of Kozilek, Goryo's Vengeance, Phyrexian Obliterator, Vendetta, Whip of Erebos, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Gatekeeper of Malakir, Shriekmaw, Disfigure, Tasigur, the Golden Fang, Sheoldred, Whispering One, Massacre Wurm, Razorverge Thicket, Noxious Gearhulk, Ashiok, Nightmare Weaver, Zombify, Murderous Cut, Damnation, Temple of Malady, Polluted Delta, Grave Titan, Griselbrand","Solemn Simulacrum, Thrun, the Last Troll, Terramorphic Expanse, Acidic Slime, Deathrite Shaman, Mind Shatter, Eternal Witness, Tarmogoyf, Woodland Bellower, Coiling Oracle, Summoner's Pact, Mikaeus, the Lunarch, Carnage Tyrant, Ancestral Vision, Jace Beleren, Master of the Wild Hunt, Seeker of the Way"
